OBJECTID,S_ID,TAGID,CNAME1,CNAME2,CNAME3,GENUS,SPECIES,CULTIVAR,DIAMETER,HEIGHT,CRADAVG,TRUNKHEIGHT,Lat,Long
3729,3796,0,Bamboo,Heavenly, ,Nandina,domestica, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.998224756886678,-76.941853515732021
3730,3798,0,Bamboo,Heavenly, ,Nandina,domestica, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.998222490609287,-76.941855697106604
3731,3799,0,Spiraea,Japanese, ,Spiraea,japonica, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.998191876637556,-76.941845554061018
3732,6993,0,Locust,Honey, ,Gleditsia,triacanthos var. inermis, ,8.600000000000000,20.100000000000001,13.000000000000000,5,38.991841646428412,-76.942425818541707
3733,9280,2294,Pine,Eastern White, ,Pinus,strobus, ,23.300000000000001,70.000000000000000,22.500000000000000,6,38.991818720611995,-76.942235898402373
3734,9282,2296,Pine,Japanese Black, ,Pinus,thunbergii, ,15.400000000000000,21.500000000000000,24.000000000000000,10,38.991765417750450,-76.942178509191095
3735,16348,0,Abelia,Glossy,Rose Creek,Abelia,x grandiflora,Rose Creek,0.000000000000000,2.000000000000000,0.000000000000000,0,38.986555233866092,-76.948620779357512
3736,16349,0,Bamboo,Heavenly,Moon Bay,Nandina,domestica,Moon Bay,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986540302186462,-76.948574387019718
3737,16351,0,Abelia,Glossy,Rose Creek,Abelia,x grandiflora,Rose Creek,0.000000000000000,2.000000000000000,0.000000000000000,0,38.986562315845880,-76.948577100862067
3738,16475,0, , , ,Elaeagnus,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990977878670186,-76.940026898350553
3739,16476,0, , , ,Elaeagnus,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990976836132148,-76.940045665705952
3740,16477,0,Beautyberry,Purple, ,Callicarpa,dichotoma, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990560072655626,-76.939765497424872
3741,16479,0,Beautyberry,Purple, ,Callicarpa,dichotoma, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990659054330223,-76.939762816595319
3742,16480,0,Beautyberry,Purple, ,Callicarpa,dichotoma, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990671557028158,-76.939761476285767
3743,16583,0,Holly,Winterberry, ,Ilex,verticillata, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990173521347735,-76.935631354153230
3744,16574,0,Jasmine,Poet's, ,Jasminum,officinale var. grandiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986195934109737,-76.947687889591677
3745,16575,0,Jasmine,Winter, ,Jasminum,nudiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986929321451278,-76.948238655766076
3746,16576,0,Jasmine,Winter, ,Jasminum,nudiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986929321112918,-76.948189057509310
3747,16431,0,Jasmine,Poet's, ,Jasminum,officinale var. grandiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986244906651258,-76.947694593098248
3748,16433,0,Jasmine,Winter, ,Jasminum,nudiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986930363423376,-76.948176992778244
3749,16434,0,Jasmine,Winter, ,Jasminum,nudiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986929321209459,-76.948227931850013
3750,16436,0,Jasmine,Poet's, ,Jasminum,officinale var. grandiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986236571325257,-76.947722743597055
3751,16437,0,Jasmine,Poet's, ,Jasminum,officinale var. grandiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986280333850395,-76.947691911240284
3752,16438,0,Jasmine,Poet's, ,Jasminum,officinale var. grandiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986255326423489,-76.947722743686754
3753,16439,0,Jasmine,Poet's, ,Jasminum,officinale var. grandiflorum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986225109000976,-76.947695932670570
3754,16751,0, , , ,Rhododendron,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986548729999718,-76.942649270425349
3755,16752,0,Dogwood,Flowering, ,Cornus,florida, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986615965609325,-76.940822908193823
3756,16754,0,Barberry,Japanese, ,Berberis,thunbergii, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986575288814343,-76.940265999378653
3757,16685,0,Holly,Winterberry, ,Ilex,verticillata, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.993396539722355,-76.949520689840440
3758,16686,0,Holly,Winterberry, ,Ilex,verticillata, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.993451942079915,-76.949621302558313
3759,16687,0,Holly,Winterberry, ,Ilex,verticillata, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.993455724798217,-76.949625894124765
3760,16688,0,Holly,Inkberry, ,Ilex,glabra, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.993463592367206,-76.949635909319014
3761,16689,0,Juniper,Chinese, ,Juniperus,chinensis, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.991940845861507,-76.948282834225139
3762,16690,0,Dogwood,Redtwig,Yellow Twig,Cornus,sericea,Flaviramea,0.000000000000000,0.000000000000000,0.000000000000000,0,38.991978540661847,-76.948231874172492
3763,16691,0,Dogwood,Redoiser,Yellow Twig,Cornus,sericea,Flaviramea,0.000000000000000,0.000000000000000,0.000000000000000,0,38.991990030438089,-76.948196862579991
3764,16999,0, , , ,Betula,nigra,Duraheat,2.000000000000000,10.000000000000000,0.000000000000000,0,38.986143286721521,-76.948455380984512
3765,17008,0, , , ,Chamaecyparis, , ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988906342819732,-76.944994597368691
3766,17009,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988888109037561,-76.944982532135541
3767,17010,0,Oak,English, ,Quercus,robur, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.982937869509541,-76.947935684024031
3768,17011,0,Oak,English, ,Quercus,robur, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.982898793720587,-76.947913565381356
3769,17012,0,Oak,English, ,Quercus,robur, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.982859196948446,-76.947892787124104
3770,17014,0,Hawthorn,Washington, ,Crataegus,phaenopyrum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.982877432370628,-76.947856593161134
3771,17013,0,Hawthorn,Washington, ,Crataegus,phaenopyrum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.982904524864260,-76.947867317420233
3772,17001,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.989069406016874,-76.945466458019283
3773,17002,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.989095454002353,-76.945458414810901
3774,17004,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.989111604023826,-76.945431603955043
3775,17006,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.989110041525237,-76.945390048270653
3776,5454,0,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,0.000000000000000,3.000000000000000,2.000000000000000,0,38.990415316960856,-76.951297561435965
3777,10712,230,Plum,Purple Leaf,Thundercloud,Prunus,cerasifera,Thundercloud,2.600000000000000,13.000000000000000,5.100000000000000,3,38.982647334446689,-76.940615871797803
3778,14512,3562,Maple,Freeman, ,Acer,x freemanii, ,3.900000000000000,22.000000000000000,5.200000000000000,5,38.991067215191350,-76.951602978132968
3779,14522,3523,Spruce,Norway, ,Picea,abies, ,4.000000000000000,16.000000000000000,4.200000000000000,0,38.991290606812981,-76.952029194801042
3780,15241,0,Spruce,Serbian, ,Picea,omorika, ,2.200000000000000,0.000000000000000,0.000000000000000,0,38.993156776070251,-76.943963388473676
3781,2184,0,Sweetshrub,Eastern, ,Calycanthus,floridus, ,0.000000000000000,4.000000000000000,1.500000000000000,0,38.983982922744900,-76.941322979965577
3782,12285,0,Holly,Winterberry,Winter Red,Ilex,verticillata,Winter Red,0.000000000000000,3.500000000000000,2.000000000000000,0,38.990304414177714,-76.951845718687679
3783,3132,0,Sweetspire,Virginia, ,Itea,virginica, ,0.000000000000000,2.500000000000000,1.000000000000000,0,38.992340778619855,-76.950373214221187
3784,4012,0,Sumac,Fragrant,Gro-Low,Rhus,aromatica,Gro-Low,0.000000000000000,0.000000000000000,0.000000000000000,0,38.992730014148101,-76.949271083240944
3785,12960,0,Juniper,Sargent, ,Juniperus,chinensis var. sargentii, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.987714522014919,-76.944499478647714
3786,4018,0,Viburnum,Possumhaw, ,Viburnum,nudum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.992386883775858,-76.948198288175647
3787,15004,3497,Cryptomeria,Japanese, ,Cryptomeria,japonica, ,0.000000000000000,12.000000000000000,3.000000000000000,0,38.991638018838138,-76.951820681994619
3788,3906,0,Hydrangea,Oakleaf, ,Hydrangea,quercifolia, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.992452962074509,-76.949714655503911
3789,2310,0,Hydrangea,Oakleaf,Snow Queen,Hydrangea,quercifolia,Snow Queen,0.000000000000000,3.000000000000000,0.000000000000000,0,38.992698369701557,-76.947911033162910
3790,6835,0,Ash,White, ,Fraxinus,americana, ,8.500000000000000,21.699999999999999,11.400000000000000,6,38.995704233103780,-76.923111166929303
3791,12243,0,Holly,Winterberry,Winter Red,Ilex,verticillata,Winter Red,0.000000000000000,0.000000000000000,0.000000000000000,0,38.991391715186566,-76.950437366343365
3792,5506,0,Rose,Knock Out Hybrid,Double,Rosa,x,Radtko,0.000000000000000,2.000000000000000,1.000000000000000,0,38.983943738464063,-76.941422950195161
3793,4068,0,Yew,English, ,Taxus,baccata, ,0.000000000000000,3.500000000000000,2.000000000000000,0,38.990899136026059,-76.950010190949286
3794,9108,0,Cedar,Atlas,Weeping,Cedrus,atlantica,Pendula,0.000000000000000,0.000000000000000,0.000000000000000,0,38.992855847616696,-76.950613543171713
3795,12408,0,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,3.000000000000000,11.000000000000000,2.600000000000000,0,38.988588543913160,-76.951828821255958
3796,3304,0,Burning Bush,Common, ,Euonymus,alatus, ,0.000000000000000,4.000000000000000,2.500000000000000,0,38.991530430159173,-76.950429720716826
3797,1989,0,Viburnum,Leatherleaf, ,Viburnum,rhytidophyllum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.982684019369110,-76.932516467620999
3798,14129,0,Juniper,Species, ,Juniperus,sp., ,0.000000000000000,2.000000000000000,2.000000000000000,0,38.986487270247103,-76.952271174363219
3799,14152,0,Juniper,Species, ,Juniperus,sp., ,0.000000000000000,2.000000000000000,2.000000000000000,0,38.986526836768341,-76.952166920663487
3800,12895,0,Rose,Knock Out Hybrid,Double,Rosa,x,Radtko,0.000000000000000,0.000000000000000,0.000000000000000,0,38.987528094086478,-76.945354052834986
3801,9737,0,Arborvitae,Eastern White,Emerald Green,Thuja,occidentalis,Emerald Green,1.000000000000000,7.700000000000000,0.500000000000000,0,38.993016464275350,-76.949936447994247
3802,1993,0,Camellia,Hybrid,Winter Joy,Camellia,x,Winter Joy,0.000000000000000,3.000000000000000,1.000000000000000,0,38.983950329654959,-76.941282571332195
3803,2013,0,Camellia,Hybrid,Winter Fire,Camellia,x,Winter Fire,0.000000000000000,3.500000000000000,1.000000000000000,0,38.983930577445150,-76.941325869274962
3804,2016,0,Camellia,Hybrid,Winter Fire,Camellia,x,Winter Fire,0.000000000000000,4.500000000000000,1.000000000000000,0,38.983918370472928,-76.941336770146378
3805,12547,0,Crapemyrtle,Hybrid,Natchez,Lagerstroemia,x,Natchez,0.000000000000000,12.500000000000000,5.000000000000000,3,38.989035230491126,-76.950109960607932
3806,10730,0,Magnolia,Sweetbay, ,Magnolia,virginiana, ,0.000000000000000,0.000000000000000,3.000000000000000,7,38.989141380091787,-76.952300948122002
3807,5622,0,Rose,Knock Out Hybrid,Pink,Rosa,x,Radcon,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988754220859292,-76.952742612051168
3808,9948,0,Crabapple,Species, ,Malus,sp., ,3.000000000000000,10.400000000000000,6.600000000000000,4,38.988504740057806,-76.951535382856420
3809,3684,0,Rhododendron,Hybrid,Oh My,Rhododendron,x,Oh My,0.000000000000000,1.000000000000000,1.000000000000000,0,38.992191046668310,-76.948378260760464
3810,5419,0,Rose,Knock Out Hybrid,Bush,Rosa,x,Radrazz,0.000000000000000,2.500000000000000,1.000000000000000,0,38.992317787506565,-76.950453067178969
3811,11006,0,Magnolia,Saucer, ,Magnolia,x soulangeana, ,9.300000000000001,10.000000000000000,3.400000000000000,4,38.981163756150522,-76.939640949507876
3812,5629,0,Rose,Knock Out Hybrid,Bush,Rosa,x,Radrazz,0.000000000000000,2.500000000000000,1.000000000000000,0,38.992109145377583,-76.949449706954454
3813,6861,0,Oak,Pin, ,Quercus,palustris, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988328578916409,-76.949752147703791
3814,13623,0,Boxwood,Species, ,Buxus,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986294932773930,-76.947273052850520
3815,13629,0,Boxwood,Species, ,Buxus,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986289208571122,-76.947182348412781
3816,6441,2857,Sweetgum,American, ,Liquidambar,styraciflua, ,20.100000000000001,0.000000000000000,0.000000000000000,0,38.992778170697576,-76.950700842908674
3817,6201,0,Oak,Willow, ,Quercus,phellos, ,13.600000000000000,0.000000000000000,0.000000000000000,0,38.992958793880419,-76.944906017410673
3818,6311,0,Oak,White, ,Quercus,alba, ,23.500000000000000,0.000000000000000,0.000000000000000,0,38.995609102085695,-76.935364937174143
3819,15434,0,Serviceberry,Species, ,Amelanchier,sp., ,2.000000000000000,10.000000000000000,5.600000000000000,4,38.983011434741456,-76.943157416968347
3820,7795,0,Oak,Shumard, ,Quercus,shumardii, ,0.000000000000000,2.000000000000000,0.000000000000000,0,38.993408583744440,-76.941069861345568
3821,5014,0,Yucca,Adams Needle, ,Yucca,filamentosa, ,0.000000000000000,4.500000000000000,3.000000000000000,0,38.996400594767564,-76.923097765643277
3822,3449,0,Bamboo,Heavenly, ,Nandina,domestica, ,0.000000000000000,4.000000000000000,1.500000000000000,0,38.990609331950239,-76.950056009360495
3823,14306,0,Barberry,Japanese,Crimson Pygmy,Berberis,thunbergii var. atropurpurea,Crimson Pygmy,0.000000000000000,1.500000000000000,0.500000000000000,0,38.990032273831140,-76.949818782971860
3824,14973,0,Holly,Hybrid,Foster,Ilex,x attenuata,Fosteri,3.000000000000000,13.000000000000000,3.100000000000000,0,38.992206463748595,-76.951228089483351
3825,14434,3546,Holly,Hybrid, ,Ilex,x, ,0.000000000000000,14.000000000000000,2.000000000000000,0,38.991076372131545,-76.951808332257258
3826,6994,0,Locust,Honey, ,Gleditsia,triacanthos var. inermis, ,6.400000000000000,19.000000000000000,12.800000000000001,8,38.991842909580534,-76.943155658603601
3827,10525,0,Dogwood,Redoiser,Kelsey,Cornus,sericea,Kelseyi,0.000000000000000,2.000000000000000,1.000000000000000,0,38.992497790647974,-76.950390179499578
3828,14842,0,Maple,Japanese,Burgundy Lace,Acer,palmatum,Burgundy Lace,0.000000000000000,0.000000000000000,0.000000000000000,0,38.983380872736682,-76.935109814931820
3829,13861,0,Elm,Hybrid, ,Ulmus,x, ,4.800000000000000,0.000000000000000,0.000000000000000,0,38.986327576821701,-76.948925872522494
3830,12251,0,Holly,Winterberry, ,Ilex,verticillata, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990026290575287,-76.950323185209101
3831,2391,0,Azalea,Hybrid,Delaware Valley White,Rhododendron,x,Delaware Valley White,0.000000000000000,2.000000000000000,2.000000000000000,0,38.991072770246483,-76.950061271263479
3832,3645,0,Azalea,Hybrid,Delaware Valley White,Rhododendron,x,Delaware Valley White,0.000000000000000,2.000000000000000,3.000000000000000,0,38.990971174507422,-76.949873072876002
3833,11596,0,Maple,Red, ,Acer,rubrum, ,6.700000000000000,26.899999999999999,13.500000000000000,5,38.991972898732428,-76.942488277122493
3834,11611,2300,Maple,Red, ,Acer,rubrum, ,10.800000000000001,33.399999999999999,18.300000000000001,3,38.991922693262886,-76.942609220942558
3835,1707,0,Mountainmint,Clustered, ,Pycnanthemum,muticum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986757393398427,-76.947538947267475
3836,1773,0,Honeysuckle,Trumpet, ,Lonicera,sempervirens, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.996640777797666,-76.942520183800227
3837,1778,0,Rose,Hybrid,Zephirine Drouhin,Rosa,x,Zephirine Drouhin,0.000000000000000,0.000000000000000,0.000000000000000,0,38.997705395463790,-76.943300569075063
3838,12254,0,Fig,Hardy,Brown Turkey,Ficus,carica,Brown Turkey,0.000000000000000,0.000000000000000,0.000000000000000,0,38.985532998262421,-76.947954843851520
3839,9927,0,Dogwood,Redoiser,Silver & Gold,Cornus,sericea,Silver & Gold,0.000000000000000,4.000000000000000,1.000000000000000,0,38.983964357178749,-76.940702093500448
3840,16584,0,Holly,Winterberry, ,Ilex,verticillata, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990175083937750,-76.935619289372127
3841,16587,0,Juniper,Sargent, ,Juniperus,chinensis var. sargentii, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990179258362474,-76.935387327458628
3842,16589,0,Juniper,Sargent, ,Juniperus,chinensis var. sargentii, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990154252323492,-76.935388668322801
3843,1729,0,Mountainmint,Clustered, ,Pycnanthemum,muticum, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986638708783893,-76.947539782590411
3844,1732,0,Hibiscus,Hybrid,Lord Baltimore,Hibiscus,x,Lord Baltimore,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986688392270665,-76.947512777603350
3845,1735,0,Cherry,Laurel,Otto Luyken,Prunus,laurocerasus,Otto Luyken,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986493454088126,-76.947612180597076
3846,1738,0,Cherry,Laurel,Otto Luyken,Prunus,laurocerasus,Otto Luyken,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986494383779053,-76.947646482154667
3847,1739,0,Cherry,Laurel,Otto Luyken,Prunus,laurocerasus,Otto Luyken,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986493474880341,-76.947658626362895
3848,1762,0,Hyacinthioides,Hispanic, ,Hyacinthoides,hispanica, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986124013202584,-76.947586739826278
3849,15361,0,Bamboo,Heavenly,Moon Bay,Nandina,domestica,Moon Bay,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986528958024493,-76.948617159050414
3850,16596,0,Juniper,Sargent, ,Juniperus,chinensis var. sargentii, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.990145926761372,-76.935569630956792
3851,1711,0,Hibiscus,Hybrid,Lord Baltimore,Hibiscus,x,Lord Baltimore,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986715286277409,-76.947512757791415
3852,1736,0,Cherry,Laurel,Otto Luyken,Prunus,laurocerasus,Otto Luyken,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986494043416727,-76.947622666245366
3853,1737,0,Cherry,Laurel,Otto Luyken,Prunus,laurocerasus,Otto Luyken,0.000000000000000,0.000000000000000,0.000000000000000,0,38.986494048112682,-76.947633154632001
3854,1777,0,Rose,Hybrid,Zephirine Drouhin,Rosa,x,Zephirine Drouhin,0.000000000000000,0.000000000000000,0.000000000000000,0,38.997706523765508,-76.943290400213641
3855,9909,0,Dogwood,Redoiser,Silver & Gold,Cornus,sericea,Silver & Gold,0.000000000000000,4.000000000000000,1.000000000000000,0,38.983958869537439,-76.940693534065176
3856,16692,0,Azalea,Southern Indica Hybrid,Target,Rhododendron,indicum,Target,0.000000000000000,0.000000000000000,0.000000000000000,0,38.991983524323281,-76.948228535754964
3857,16694,0,Rhododendron,Species,Scintillation,Rhododendron,sp.,Scintillation,0.000000000000000,0.000000000000000,0.000000000000000,0,38.991990534323143,-76.948205737689889
3858,16695,0,Holly,Inkberry, ,Ilex,glabra, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994245550606415,-76.948978526247529
3859,16696,0,Holly,Inkberry,Dwarf,Ilex,glabra,Nigra,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994226750083499,-76.948992035153438
3860,16697,0,Holly,Inkberry,Dwarf,Ilex,glabra,Nigra,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994014824178052,-76.949161849628638
3861,16698,0,Holly,Inkberry,Dwarf,Ilex,glabra,Nigra,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994017770199456,-76.949143980634673
3862,16699,0,Holly,Inkberry,Dwarf,Ilex,glabra,Nigra,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994069026846397,-76.949114981606002
3863,16717,0,Holly,Inkberry,Dwarf,Ilex,glabra,Nigra,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994232310161394,-76.948988404221836
3864,16718,0,Holly,Meserve,Blue Prince,Ilex,x meserveae,Blue Prince,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994127005407783,-76.948953698117990
3865,16720,0,Holly,Meserve,Blue Maid,Ilex,x meserveae,Blue Maid,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994139356128692,-76.948983713731991
3866,16848,0,Magnolia,Sweetbay, ,Magnolia,virginiana, ,1.400000000000000,0.000000000000000,0.000000000000000,0,38.983277174917120,-76.945838912305476
3867,16858,0, ,Redbud, ,Cercis,canadensis, ,2.700000000000000,0.000000000000000,0.000000000000000,0,38.983283014033596,-76.945348914253287
3868,16861,0, ,Redbud, ,Cercis,canadensis, ,2.800000000000000,0.000000000000000,0.000000000000000,0,38.983282284525473,-76.945308778648098
3869,16860,0, ,Redbud, ,Cercis,canadensis, ,2.200000000000000,0.000000000000000,0.000000000000000,0,38.983266133096642,-76.945278616504652
3870,16863,0, ,Redbud, ,Cercis,canadensis, ,2.600000000000000,0.000000000000000,0.000000000000000,0,38.983245692346998,-76.945101325664552
3871,16852,0,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,4.000000000000000,0.000000000000000,0.000000000000000,0,38.983307659746472,-76.945024326102256
3872,16856,0,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,4.000000000000000,0.000000000000000,0.000000000000000,0,38.982852630676682,-76.944940834363535
3873,16855,0,Maple,Red,Red Sunset,Acer,rubrum,Red Sunset,3.700000050000000,0.000000000000000,0.000000000000000,0,38.983144014986010,-76.944952248956739
3874,16841,0, , , ,Ilex,x meserveae,Dragon Lady,0.000000000000000,10.000000000000000,0.000000000000000,0,38.982873886452602,-76.946206900945853
3875,16844,0, , , ,Ilex,x meserveae,Dragon Lady,0.000000000000000,10.000000000000000,0.000000000000000,0,38.983217537142302,-76.946225989945276
3876,17007,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.989104310562318,-76.945345810973308
3877,17003,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.989082951105289,-76.945436296041166
3878,17005,0, , , ,Chamaecyparis,pisifera, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.989092328601330,-76.945401442864124
3879,17028,0, , , ,Lagerstroemia,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.984835234495094,-76.948879980476903
3880,17030,0, , , ,Lagerstroemia,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.984823251365142,-76.948916174152259
3881,17029,0, , , ,Lagerstroemia,sp., ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.984799806672534,-76.948881321673454
3882,17031,0,Oak,Willow, ,Quercus,phellos, ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.994656365220948,-76.948602599141068
3883,17034,0,Burning Bush, , ,Euonymus, , ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988569493845141,-76.941824266746664
3884,17037,0,Burning Bush, , ,Euonymus, , ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988576787836024,-76.941782711145351
3885,17035,0,Burning Bush, , ,Euonymus, , ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988577829714522,-76.941805499865779
3886,17036,0,Burning Bush, , ,Euonymus, , ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988565326718785,-76.941813542523533
3887,17032,0, , , , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988568452403428,-76.941804159357716
3888,17038,0,Burning Bush, , ,Euonymus, , ,0.000000000000000,0.000000000000000,0.000000000000000,0,38.988566368440779,-76.941790754413205
3889,7580,1285,Birch,River, ,Betula,nigra, ,9.199999999999999,19.000000000000000,11.600000000000000,4,38.986561516903862,-76.942490964582490
3890,1956,0,Witchhazel,Common, ,Hamamelis,virginiana, ,0.000000000000000,8.000000000000000,0.000000000000000,0,38.986616512338394,-76.942601615781342
3891,1957,0,Witchhazel,Common, ,Hamamelis,virginiana, ,0.000000000000000,7.000000000000000,0.000000000000000,0,38.985474751897314,-76.942605162531663
3892,1958,0,Witchhazel,Common, ,Hamamelis,virginiana, ,0.000000000000000,7.000000000000000,0.000000000000000,0,38.985478408824022,-76.942622691926530
3893,5502,0,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,0.000000000000000,3.000000000000000,2.000000000000000,0,38.990446762395713,-76.951253334355457
3894,5520,0,Yew,Japanese, ,Taxus,cuspidata, ,0.000000000000000,8.000000000000000,6.000000000000000,0,38.981670448150595,-76.940465747367142
3895,5618,0,Spiraea,Bumald,Anthony Waterer,Spiraea,x bumalda,Anthony Waterer,0.000000000000000,2.500000000000000,2.000000000000000,0,38.989937467061608,-76.950128631761146
3896,9067,0,Fir,Douglas, ,Pseudotsuga,menziesii, ,5.000000000000000,14.699999999999999,4.500000000000000,2,38.989789153255074,-76.950912341225148
3897,9080,0,Holly,Japanese,Steeds,Ilex,crenata,Steeds,0.000000000000000,4.000000000000000,0.000000000000000,0,38.984835671098239,-76.942702112411851
3898,9115,0,Holly,Inkberry, ,Ilex,glabra, ,0.000000000000000,3.000000000000000,2.000000000000000,0,38.989924590126364,-76.949763006923064
3899,2613,0, , , , , , ,0.000000000000000,2.000000000000000,1.800000000000000,0,38.996272054398382,-76.922569661087977
3900,3239,0,Sumac,Fragrant,Gro-Low,Rhus,aromatica,Gro-Low,0.000000000000000,2.000000000000000,1.000000000000000,0,38.992578718587630,-76.950282122865843
3901,3162,0,Sumac,Fragrant,Gro-Low,Rhus,aromatica,Gro-Low,0.000000000000000,2.000000000000000,1.000000000000000,0,38.992620593512072,-76.950050228001984
3902,9700,0,Holly,Inkberry, ,Ilex,glabra, ,0.000000000000000,3.000000000000000,2.000000000000000,0,38.990453922268387,-76.951895641968719
3903,13743,0,Pine,Loblolly, ,Pinus,taeda, ,3.300000000000000,0.000000000000000,0.000000000000000,0,38.996156197249135,-76.941883683714778
3904,2254,0,Viburnum,Leatherleaf, ,Viburnum,rhytidophyllum, ,0.000000000000000,17.000000000000000,0.000000000000000,0,38.988524792687151,-76.942304989251497
