Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1549468838000,1c:1d:86:34:04:41,-56,eduroam,-76.93673927,38.99091365,8,[WPA2-EAP-CCMP][ESS],,112462
1549468842000,1c:1d:86:34:04:42,-53,umd-secure,-76.93673768,38.99085172,6,[WPA2-EAP-CCMP][ESS],,112462
1549468838000,1c:1d:86:34:04:43,-55,umd-util2,-76.93673927,38.99091365,8,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549468838000,1c:1d:86:34:04:44,-56,umd-guest,-76.93673927,38.99091365,8,[ESS],,112462
1549468891000,1c:1d:86:34:04:4b,-53,umd-guest,-76.93721995,38.99050511,3,[ESS],,-5765
1549468891000,1c:1d:86:34:04:4c,-52,umd-util2,-76.93721995,38.99050511,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5765
1549468838000,1c:1d:86:34:04:4d,-53,umd-secure,-76.93673927,38.99091365,8,[WPA2-EAP-CCMP][ESS],,-5765
1549468891000,1c:1d:86:34:04:4e,-52,eduroam,-76.93721995,38.99050511,3,[WPA2-EAP-CCMP][ESS],,-5765
1549468838000,1c:1d:86:34:04:4f,-53,umd,-76.93673927,38.99091365,8,[ESS],,-5765
1549473636000,1c:1d:86:34:05:80,-56,umd,-76.94608921,38.98898928,3,[ESS],,112462
1549473633000,1c:1d:86:34:05:81,-56,eduroam,-76.9461409,38.98899658,3,[WPA2-EAP-CCMP][ESS],,112462
1549473632000,1c:1d:86:34:05:82,-53,umd-secure,-76.94616073,38.98900157,3,[WPA2-EAP-CCMP][ESS],,112462
1549473636000,1c:1d:86:34:05:83,-56,umd-util2,-76.94608921,38.98898928,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549473633000,1c:1d:86:34:05:84,-56,umd-guest,-76.9461409,38.98899658,3,[ESS],,112462
1549473587000,1c:1d:86:34:05:8b,-55,umd-guest,-76.94693331,38.98910801,3,[ESS],,-5785
1549473583000,1c:1d:86:34:05:8c,-55,umd-util2,-76.94701248,38.98912799,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1549473583000,1c:1d:86:34:05:8d,-55,umd-secure,-76.94701248,38.98912799,3,[WPA2-EAP-CCMP][ESS],,-5785
1549473586000,1c:1d:86:34:05:8e,-55,eduroam,-76.94695231,38.98911058,3,[WPA2-EAP-CCMP][ESS],,-5785
1549473586000,1c:1d:86:34:05:8f,-55,umd,-76.94695231,38.98911058,3,[ESS],,-5785
1549469201000,1c:1d:86:34:05:c0,-81,umd,-76.93679734,38.98627817,3,[ESS],,12412
1549469210000,1c:1d:86:34:05:c1,-82,eduroam,-76.93688603,38.98615524,3,[WPA2-EAP-CCMP][ESS],,12412
1549469219000,1c:1d:86:34:05:c2,-79,umd-secure,-76.93696781,38.98598941,3,[WPA2-EAP-CCMP][ESS],,12412
1549469227000,1c:1d:86:34:05:c3,-80,umd-util2,-76.93705432,38.98588518,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549469239000,1c:1d:86:34:05:c4,-83,umd-guest,-76.9371705,38.98571121,3,[ESS],,12412
1549469214000,1c:1d:86:34:05:cb,-86,umd-guest,-76.93690798,38.9860827,3,[ESS],,-5500
1549469210000,1c:1d:86:34:05:cc,-88,umd-util2,-76.93688603,38.98615524,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5500
1549469214000,1c:1d:86:34:05:cd,-86,umd-secure,-76.93690798,38.9860827,3,[WPA2-EAP-CCMP][ESS],,-5500
1549469196000,1c:1d:86:34:05:ce,-89,eduroam,-76.93674377,38.98634875,3,[WPA2-EAP-CCMP][ESS],,-5500
1549469214000,1c:1d:86:34:05:cf,-90,umd,-76.93690798,38.9860827,3,[ESS],,-5500
1549474110000,1c:1d:86:34:06:60,-62,umd,-76.94365392,38.99145579,3,[ESS],,12412
