Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1551284331000,2c:5a:0f:17:f6:cd,-82,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5280
1551284331000,2c:5a:0f:17:f6:ce,-80,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5280
1551284331000,2c:5a:0f:17:f6:cf,-82,umd,-76.94405665,38.98833205,112,[ESS],,-5280
1551284331000,2c:5a:0f:29:6d:40,-76,umd,-76.94405665,38.98833205,112,[ESS],,112462
1551284331000,2c:5a:0f:29:6d:4b,-74,umd-guest,-76.94405665,38.98833205,112,[ESS],,-5745
1551284331000,2c:5a:0f:29:6d:4c,-74,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551284331000,2c:5a:0f:29:6d:4d,-74,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5745
1551284331000,2c:5a:0f:29:6d:4e,-76,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5745
1551284331000,2c:5a:0f:29:6d:4f,-75,umd,-76.94405665,38.98833205,112,[ESS],,-5745
1551284331000,2c:5a:0f:2a:b4:4b,-77,umd-guest,-76.94405665,38.98833205,112,[ESS],,-5240
1551284331000,2c:5a:0f:2a:b4:4c,-78,umd-util2,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1551284331000,2c:5a:0f:2a:b4:4d,-77,umd-secure,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5240
1551284331000,2c:5a:0f:2a:b4:4e,-77,eduroam,-76.94405665,38.98833205,112,[WPA2-EAP-CCMP][ESS],,-5240
1551284331000,2c:5a:0f:2a:b4:4f,-77,umd,-76.94405665,38.98833205,112,[ESS],,-5240
1551284248000,2c:5a:0f:2a:cb:02,-70,umd-secure,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,62437
1551284248000,2c:5a:0f:2a:cb:03,-71,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551284248000,2c:5a:0f:2a:cb:04,-71,umd-guest,-76.94338641,38.98844955,9,[ESS],,62437
1551284248000,2c:5a:0f:2a:d9:40,-68,umd,-76.94338641,38.98844955,9,[ESS],,112462
1551284248000,2c:5a:0f:2a:d9:41,-70,eduroam,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,112462
1551284248000,2c:5a:0f:2a:d9:42,-68,umd-secure,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,112462
1551284248000,2c:5a:0f:2a:d9:43,-68,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551284248000,2c:5a:0f:2a:d9:4b,-88,umd-guest,-76.94338641,38.98844955,9,[ESS],,-5180
1551284248000,2c:5a:0f:2a:d9:4d,-87,umd-secure,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,-5180
1551284248000,2c:5a:0f:2a:d9:4e,-86,eduroam,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,-5180
1551284248000,2c:5a:0f:2a:d9:4f,-86,umd,-76.94338641,38.98844955,9,[ESS],,-5180
1551284248000,2c:5a:0f:2a:da:e0,-66,umd,-76.94338641,38.98844955,9,[ESS],,12412
1551284248000,2c:5a:0f:2a:da:e1,-65,eduroam,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,12412
1551284248000,2c:5a:0f:2a:da:e2,-65,umd-secure,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,12412
1551284248000,2c:5a:0f:2a:da:e3,-66,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284248000,2c:5a:0f:2a:da:e4,-66,umd-guest,-76.94338641,38.98844955,9,[ESS],,12412
1551284248000,2c:5a:0f:2a:da:eb,-84,umd-guest,-76.94338641,38.98844955,9,[ESS],,-5220
1551284248000,2c:5a:0f:2a:da:ec,-86,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5220
1551284248000,2c:5a:0f:2a:da:ed,-84,umd-secure,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,-5220
1551284248000,2c:5a:0f:2a:da:ee,-84,eduroam,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,-5220
1551284248000,2c:5a:0f:2a:da:ef,-87,umd,-76.94338641,38.98844955,9,[ESS],,-5220
1551284248000,2c:5a:0f:2a:dd:c0,-70,umd,-76.94338641,38.98844955,9,[ESS],,12412
1551284248000,2c:5a:0f:2a:dd:c1,-72,eduroam,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,12412
1551284248000,2c:5a:0f:2a:dd:c2,-71,umd-secure,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,12412
1551284248000,2c:5a:0f:2a:dd:c3,-72,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551284248000,2c:5a:0f:2a:dd:c4,-71,umd-guest,-76.94338641,38.98844955,9,[ESS],,12412
1551284248000,2c:5a:0f:2c:08:0b,-89,umd-guest,-76.94338641,38.98844955,9,[ESS],,-5240
1551284248000,2c:5a:0f:2c:08:0c,-88,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1551287014000,2c:5a:0f:3c:36:23,-79,umd-util2,-76.94461759,38.98642967,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551287014000,2c:5a:0f:3c:36:24,-79,umd-guest,-76.94461759,38.98642967,5,[ESS],,12412
1551287014000,2c:5a:0f:3c:36:2b,-86,umd-guest,-76.94461759,38.98642967,5,[ESS],,-5240
1551287014000,2c:5a:0f:3c:36:2c,-85,umd-util2,-76.94461759,38.98642967,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1551287014000,2c:5a:0f:3c:36:2d,-86,umd-secure,-76.94461759,38.98642967,5,[WPA2-EAP-CCMP][ESS],,-5240
1551287014000,2c:5a:0f:3c:36:2e,-85,eduroam,-76.94461759,38.98642967,5,[WPA2-EAP-CCMP][ESS],,-5240
1551287014000,2c:5a:0f:3c:36:2f,-85,umd,-76.94461759,38.98642967,5,[ESS],,-5240
1551284248000,2c:5a:0f:3e:f2:a1,-86,eduroam,-76.94338641,38.98844955,9,[WPA2-EAP-CCMP][ESS],,112462
1551284248000,2c:5a:0f:3e:f2:a3,-86,umd-util2,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551284248000,2c:5a:0f:3e:f2:a4,-85,umd-guest,-76.94338641,38.98844955,9,[ESS],,112462
1551287850000,32:c4:d8:0c:89:cd,-79,hpsetup,-76.94054314,38.98513643,10,,,112462
1551284331000,3c:a0:67:ef:65:91,-74,DIRECT-EXLAPTOP-CK5292EUmsCZ,-76.94405665,38.98833205,112,[WPA2-PSK-CCMP][ESS][WPS],,112462
1551287490000,48:5a:b6:5a:3d:b2,-81,HP-Print-B2-LaserJet 1102,-76.9429873,38.98439725,7,[ESS],,62437
1551284248000,50:c7:bf:24:8a:a2,-77,DINMANLAB_5G,-76.94338641,38.98844955,9,[WPA2-PSK-CCMP][ESS][WPS],,-5180
