Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1549297660000,78:72:5d:bd:91:c4,-80,umd-guest,-76.93826107,38.98830364,3,[ESS],,12412
1549297673000,78:72:5d:bd:92:00,-69,umd,-76.93851149,38.98823923,3,[ESS],,112462
1549297673000,78:72:5d:bd:92:01,-69,eduroam,-76.93851149,38.98823923,3,[WPA2-EAP-CCMP][ESS],,112462
1549297673000,78:72:5d:bd:92:02,-69,umd-secure,-76.93851149,38.98823923,3,[WPA2-EAP-CCMP][ESS],,112462
1549297673000,78:72:5d:bd:92:03,-69,umd-util2,-76.93851149,38.98823923,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297673000,78:72:5d:bd:92:04,-68,umd-guest,-76.93851149,38.98823923,3,[ESS],,112462
1549297673000,78:72:5d:bd:92:0b,-77,umd-guest,-76.93851149,38.98823923,3,[ESS],,-5320
1549297673000,78:72:5d:bd:92:0c,-77,umd-util2,-76.93851149,38.98823923,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549297673000,78:72:5d:bd:92:0d,-77,umd-secure,-76.93851149,38.98823923,3,[WPA2-EAP-CCMP][ESS],,-5320
1549297673000,78:72:5d:bd:92:0e,-77,eduroam,-76.93851149,38.98823923,3,[WPA2-EAP-CCMP][ESS],,-5320
1549297673000,78:72:5d:bd:92:0f,-77,umd,-76.93851149,38.98823923,3,[ESS],,-5320
1549297664000,78:72:5d:bd:92:c1,-89,eduroam,-76.93834356,38.98828318,3,[WPA2-EAP-CCMP][ESS],,112462
1549297678000,78:72:5d:bd:92:c3,-86,umd-util2,-76.93859573,38.98819692,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297633000,78:72:5d:bd:92:e0,-80,umd,-76.93776167,38.98844839,3,[ESS],,12412
1549297633000,78:72:5d:bd:92:e1,-80,eduroam,-76.93776167,38.98844839,3,[WPA2-EAP-CCMP][ESS],,12412
1549297647000,78:72:5d:bd:92:e2,-82,umd-secure,-76.93800346,38.9883685,3,[WPA2-EAP-CCMP][ESS],,12412
1549297655000,78:72:5d:bd:92:e4,-64,umd-guest,-76.93816044,38.98833218,3,[ESS],,12412
1549297907000,78:72:5d:bd:93:e1,-81,eduroam,-76.93759541,38.98560153,3,[WPA2-EAP-CCMP][ESS],,112462
1549297907000,78:72:5d:bd:93:e2,-80,umd-secure,-76.93759541,38.98560153,3,[WPA2-EAP-CCMP][ESS],,112462
1549297907000,78:72:5d:bd:93:e3,-80,umd-util2,-76.93759541,38.98560153,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297902000,78:72:5d:bd:93:e4,-86,umd-guest,-76.93768671,38.98562196,3,[ESS],,112462
1549297907000,78:72:5d:bd:93:ec,-90,umd-util2,-76.93759541,38.98560153,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549297902000,78:72:5d:bd:93:ee,-89,eduroam,-76.93768671,38.98562196,3,[WPA2-EAP-CCMP][ESS],,-5320
1549297902000,78:72:5d:bd:93:ef,-88,umd,-76.93768671,38.98562196,3,[ESS],,-5320
1549297816000,78:72:5d:bd:94:82,-86,umd-secure,-76.93870539,38.98649388,3,[WPA2-EAP-CCMP][ESS],,112462
1549301466000,78:72:5d:bd:95:c0,-82,umd,-76.94520084,38.98501689,3,[ESS],,112462
1549301471000,78:72:5d:bd:95:c1,-78,eduroam,-76.94521807,38.98509747,3,[WPA2-EAP-CCMP][ESS],,112462
1549301471000,78:72:5d:bd:95:c2,-79,umd-secure,-76.94521807,38.98509747,3,[WPA2-EAP-CCMP][ESS],,112462
1549301471000,78:72:5d:bd:95:c4,-79,umd-guest,-76.94521807,38.98509747,3,[ESS],,112462
1549301480000,78:72:5d:bd:95:cb,-88,umd-guest,-76.94518334,38.98522385,3,[ESS],,-5180
1549301471000,78:72:5d:bd:95:cd,-88,umd-secure,-76.94521807,38.98509747,3,[WPA2-EAP-CCMP][ESS],,-5180
1549301471000,78:72:5d:bd:95:ce,-88,eduroam,-76.94521807,38.98509747,3,[WPA2-EAP-CCMP][ESS],,-5180
1549301480000,78:72:5d:bd:95:cf,-87,umd,-76.94518334,38.98522385,3,[ESS],,-5180
1549297611000,78:72:5d:bd:99:81,-85,eduroam,-76.93732375,38.98863641,5,[WPA2-EAP-CCMP][ESS],,112462
1549297587000,78:72:5d:bd:99:82,-70,umd-secure,-76.93689743,38.98881803,3,[WPA2-EAP-CCMP][ESS],,112462
1549297587000,78:72:5d:bd:99:83,-69,umd-util2,-76.93689743,38.98881803,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297587000,78:72:5d:bd:99:84,-69,umd-guest,-76.93689743,38.98881803,3,[ESS],,112462
1549297583000,78:72:5d:bd:99:8b,-85,umd-guest,-76.9369151,38.98889816,4,[ESS],,-5260
1549297587000,78:72:5d:bd:99:8c,-84,umd-util2,-76.93689743,38.98881803,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1549297587000,78:72:5d:bd:99:8d,-84,umd-secure,-76.93689743,38.98881803,3,[WPA2-EAP-CCMP][ESS],,-5260
1549297587000,78:72:5d:bd:99:8e,-83,eduroam,-76.93689743,38.98881803,3,[WPA2-EAP-CCMP][ESS],,-5260
1549297587000,78:72:5d:bd:99:8f,-83,umd,-76.93689743,38.98881803,3,[ESS],,-5260
1549297807000,78:72:5d:be:94:80,-87,umd,-76.93889189,38.98649237,3,[ESS],,62437
1549301788000,78:72:5d:be:94:8b,-87,umd-guest,-76.94050386,38.98657829,3,[ESS],,-5320
1549301788000,78:72:5d:be:94:8c,-89,umd-util2,-76.94050386,38.98657829,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1549301788000,78:72:5d:be:94:8d,-88,umd-secure,-76.94050386,38.98657829,3,[WPA2-EAP-CCMP][ESS],,-5320
1549301788000,78:72:5d:be:94:8e,-88,eduroam,-76.94050386,38.98657829,3,[WPA2-EAP-CCMP][ESS],,-5320
1549301788000,78:72:5d:be:94:8f,-88,umd,-76.94050386,38.98657829,3,[ESS],,-5320
1549301056000,78:72:5d:c6:ac:40,-72,umd,-76.94090908,38.98444905,3,[ESS],,12412
1549301056000,78:72:5d:c6:ac:41,-71,eduroam,-76.94090908,38.98444905,3,[WPA2-EAP-CCMP][ESS],,12412
1549301056000,78:72:5d:c6:ac:42,-71,umd-secure,-76.94090908,38.98444905,3,[WPA2-EAP-CCMP][ESS],,12412
1549301056000,78:72:5d:c6:ac:43,-72,umd-util2,-76.94090908,38.98444905,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1549301058000,78:72:5d:c6:ac:44,-74,umd-guest,-76.94094973,38.98445438,3,[ESS],,12412
1549301049000,78:72:5d:c6:ac:4b,-82,umd-guest,-76.9407619,38.98446754,3,[ESS],,-5745
1549301056000,78:72:5d:c6:ac:4c,-83,umd-util2,-76.94090908,38.98444905,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1549301056000,78:72:5d:c6:ac:4d,-84,umd-secure,-76.94090908,38.98444905,3,[WPA2-EAP-CCMP][ESS],,-5745
1549301058000,78:72:5d:c6:ac:4e,-79,eduroam,-76.94094973,38.98445438,3,[WPA2-EAP-CCMP][ESS],,-5745
1549301058000,78:72:5d:c6:ac:4f,-79,umd,-76.94094973,38.98445438,3,[ESS],,-5745
1549301362000,78:72:5d:c7:0b:00,-87,umd,-76.9444791,38.98364307,3,[ESS],,112462
1549301371000,78:72:5d:c7:0b:01,-88,eduroam,-76.94459573,38.98375741,3,[WPA2-EAP-CCMP][ESS],,112462
1549301371000,78:72:5d:c7:0b:03,-88,umd-util2,-76.94459573,38.98375741,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549301371000,78:72:5d:c7:0b:04,-88,umd-guest,-76.94459573,38.98375741,3,[ESS],,112462
1549301972000,78:72:5d:c7:1a:6e,-88,eduroam,-76.94060451,38.98929925,3,[WPA2-EAP-CCMP][ESS],,-5260
1549301971000,78:72:5d:c7:1a:6f,-88,umd,-76.94059937,38.98928391,3,[ESS],,-5260
1549297450000,78:72:5d:c7:34:80,-61,umd,-76.93681529,38.99050746,4,[ESS],,112462
1549297450000,78:72:5d:c7:34:81,-61,eduroam,-76.93681529,38.99050746,4,[WPA2-EAP-CCMP][ESS],,112462
1549297450000,78:72:5d:c7:34:82,-62,umd-secure,-76.93681529,38.99050746,4,[WPA2-EAP-CCMP][ESS],,112462
1549297450000,78:72:5d:c7:34:83,-62,umd-util2,-76.93681529,38.99050746,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1549297450000,78:72:5d:c7:34:84,-62,umd-guest,-76.93681529,38.99050746,4,[ESS],,112462
1549297450000,78:72:5d:c7:34:8b,-63,umd-guest,-76.93681529,38.99050746,4,[ESS],,-5300
1549297450000,78:72:5d:c7:34:8c,-63,umd-util2,-76.93681529,38.99050746,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1549297450000,78:72:5d:c7:34:8d,-63,umd-secure,-76.93681529,38.99050746,4,[WPA2-EAP-CCMP][ESS],,-5300
1549297450000,78:72:5d:c7:34:8e,-63,eduroam,-76.93681529,38.99050746,4,[WPA2-EAP-CCMP][ESS],,-5300
1549297450000,78:72:5d:c7:34:8f,-63,umd,-76.93681529,38.99050746,4,[ESS],,-5300
