Unixtime,BSSID,SignalstrengthdBm,SSID,Longitude,Latitude,GPSAccuracy,APCapabilities,Channel,Frequency
1551203204000,3c:08:f6:9a:dc:1e,-87,eduroam,-76.94722058,38.99309743,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203204000,3c:08:f6:a0:6b:40,-79,umd,-76.94722058,38.99309743,3,[ESS],,112462
1551203204000,3c:08:f6:a0:6b:4d,-86,umd-secure,-76.94722058,38.99309743,3,[WPA2-EAP-CCMP][ESS],,-5280
1551203204000,3c:08:f6:a0:6b:4f,-86,umd,-76.94722058,38.99309743,3,[ESS],,-5280
1551203204000,3c:08:f6:ae:6a:bf,-87,umd,-76.94722058,38.99309743,3,[ESS],,-5765
1551203204000,78:72:5d:94:c0:0c,-89,umd-util2,-76.94722058,38.99309743,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551203204000,88:f0:31:7d:a3:ed,-84,umd-secure,-76.94722058,38.99309743,3,[WPA2-EAP-CCMP][ESS],,-5180
1551203204000,88:f0:31:92:5a:f4,-77,umd-guest,-76.94722058,38.99309743,3,[ESS],,112462
1551203204000,88:f0:31:b2:ce:3b,-85,umd-guest,-76.94722058,38.99309743,3,[ESS],,-5320
1551203207000,18:9c:5d:8f:e2:4c,-73,umd-util2,-76.94718142,38.99311163,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1551203213000,3c:08:f6:a0:63:4e,-76,eduroam,-76.94704099,38.99311612,3,[WPA2-EAP-CCMP][ESS],,-5180
1551203213000,a8:0c:0d:e8:6b:fd,-89,umd-secure,-76.94704099,38.99311612,3,[WPA2-EAP-CCMP][ESS],,-5260
1551203214000,00:81:c4:40:ff:4d,-88,umd-secure,-76.94702055,38.99311739,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203214000,00:81:c4:40:ff:4f,-90,umd,-76.94702055,38.99311739,3,[ESS],,-5320
1551203214000,3c:08:f6:ca:c9:51,-77,eduroam,-76.94702055,38.99311739,3,[WPA2-EAP-CCMP][ESS],,12412
1551203214000,88:f0:31:91:cd:af,-86,umd,-76.94702055,38.99311739,3,[ESS],,-5745
1551203214000,a8:0c:0d:e8:6b:fc,-88,umd-util2,-76.94702055,38.99311739,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1551203217000,00:81:c4:40:ff:4e,-89,eduroam,-76.94696376,38.99312174,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203217000,00:f6:63:70:0e:b1,-73,eduroam,-76.94696376,38.99312174,3,[WPA2-EAP-CCMP][ESS],,112462
1551203217000,88:f0:31:91:cd:ab,-86,umd-guest,-76.94696376,38.99312174,3,[ESS],,-5745
1551203218000,3c:08:f6:9a:d9:6c,-88,umd-util2,-76.94694673,38.99312229,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5805
1551203218000,88:f0:31:7d:a3:ec,-90,umd-util2,-76.94694673,38.99312229,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1551203218000,88:f0:31:92:5a:fb,-90,umd-guest,-76.94694673,38.99312229,3,[ESS],,-5180
1551203218000,88:f0:31:a2:e0:2c,-86,umd-util2,-76.94694673,38.99312229,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551203218000,a8:0c:0d:e8:73:a4,-83,umd-guest,-76.94694673,38.99312229,3,[ESS],,12412
1551203218000,ac:e2:d3:f1:76:d9,-83,DIRECT-D8-HP OfficeJet 4650,-76.94694673,38.99312229,3,[WPA2-PSK-CCMP][ESS][WPS],,112462
1551203218000,cc:16:7e:ac:6e:db,-89,umd-guest,-76.94694673,38.99312229,3,[ESS],,-5320
1551203219000,00:f6:63:6f:e9:fe,-89,eduroam,-76.94692965,38.99312277,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203219000,00:f6:63:6f:e9:ff,-88,umd,-76.94692965,38.99312277,3,[ESS],,-5320
1551203219000,cc:16:7e:ac:6e:dc,-89,umd-util2,-76.94692965,38.99312277,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551203219000,cc:16:7e:ac:6e:df,-89,umd,-76.94692965,38.99312277,3,[ESS],,-5320
1551203219000,ec:bd:1d:10:26:2d,-90,umd-secure,-76.94692965,38.99312277,3,[WPA2-EAP-CCMP][ESS],,-5200
1551203220000,00:81:c4:1e:0d:3e,-90,eduroam,-76.94691193,38.99312378,3,[WPA2-EAP-CCMP][ESS],,-5300
1551203221000,3c:08:f6:bf:16:0d,-83,umd-secure,-76.9468927,38.99312522,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203221000,3c:08:f6:bf:16:0f,-83,umd,-76.9468927,38.99312522,3,[ESS],,-5745
1551203221000,72:c9:4e:48:6b:71,-91,<undefined>,-76.9468927,38.99312522,3,[WPA2-PSK-CCMP][ESS][WPS],,-5180
1551203221000,88:f0:31:92:5a:f2,-78,umd-secure,-76.9468927,38.99312522,3,[WPA2-EAP-CCMP][ESS],,112462
1551203221000,a8:0c:0d:e8:6b:fb,-88,umd-guest,-76.9468927,38.99312522,3,[ESS],,-5260
1551203221000,ec:bd:1d:10:26:2f,-90,umd,-76.9468927,38.99312522,3,[ESS],,-5200
1551203225000,88:f0:31:ab:6d:a3,-78,umd-util2,-76.94680547,38.99313299,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551203236000,a0:63:91:3b:87:20,-85,umd-restrict-5G,-76.9465831,38.99312025,3,[WPA2-PSK-CCMP][ESS][WPS],,-5765
1551203237000,3c:08:f6:a0:67:0c,-85,umd-util2,-76.94656061,38.99311985,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551203237000,3c:08:f6:c3:a0:fb,-86,umd-guest,-76.94656061,38.99311985,3,[ESS],,-5745
1551203237000,88:f0:31:84:54:7b,-88,umd-guest,-76.94656061,38.99311985,3,[ESS],,-5180
1551203237000,a8:0c:0d:e8:7f:1d,-89,umd-secure,-76.94656061,38.99311985,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203239000,3c:08:f6:c3:9c:42,-80,umd-secure,-76.94652648,38.99311454,3,[WPA2-EAP-CCMP][ESS],,112462
1551203239000,3c:08:f6:c3:9c:44,-80,umd-guest,-76.94652648,38.99311454,3,[ESS],,112462
1551203239000,3c:08:f6:c3:9c:4d,-91,umd-secure,-76.94652648,38.99311454,3,[WPA2-EAP-CCMP][ESS],,-5180
1551203239000,88:f0:31:84:54:7f,-88,umd,-76.94652648,38.99311454,3,[ESS],,-5180
1551203239000,a8:0c:0d:e8:7f:1e,-90,eduroam,-76.94652648,38.99311454,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203240000,00:10:7f:13:17:bd,-85,Crestron-1317bd,-76.94651227,38.99311108,3,[WEP][ESS],,12412
1551203240000,1c:1d:86:34:1b:6c,-84,umd-util2,-76.94651227,38.99311108,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5765
1551203240000,3c:08:f6:c3:a0:fd,-85,umd-secure,-76.94651227,38.99311108,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203240000,88:f0:31:ab:86:1b,-89,umd-guest,-76.94651227,38.99311108,3,[ESS],,-5745
1551203242000,3c:08:f6:c3:9c:40,-81,umd,-76.94648254,38.99310744,3,[ESS],,112462
1551203242000,a8:0c:0d:e8:7f:1b,-90,umd-guest,-76.94648254,38.99310744,3,[ESS],,-5320
1551203242000,a8:0c:0d:e8:7f:1f,-87,umd,-76.94648254,38.99310744,3,[ESS],,-5320
1551203245000,66:2a:2f:53:7c:99,-80,SETUP,-76.94642312,38.99310426,3,[IBSS],,112462
1551203247000,10:bd:18:5e:3b:b2,-55,umd-secure,-76.9463822,38.99310232,3,[WPA2-EAP-CCMP][ESS],,62437
1551203247000,10:bd:18:5e:3b:bd,-59,umd-secure,-76.9463822,38.99310232,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203248000,10:bd:18:5e:3b:b4,-55,umd-guest,-76.94635723,38.99310151,3,[ESS],,62437
1551203249000,10:bd:18:5e:3b:b1,-55,eduroam,-76.94633298,38.99310055,3,[WPA2-EAP-CCMP][ESS],,62437
1551203250000,10:bd:18:5e:3b:b0,-55,umd,-76.94631221,38.99309971,3,[ESS],,62437
1551203250000,10:bd:18:5e:3b:bb,-59,umd-guest,-76.94631221,38.99309971,3,[ESS],,-5745
1551203256000,00:f6:63:d9:c2:91,-81,eduroam,-76.94618608,38.99310011,3,[WPA2-EAP-CCMP][ESS],,112462
1551203256000,1c:1d:86:34:1b:6b,-68,umd-guest,-76.94618608,38.99310011,3,[ESS],,-5765
1551203256000,1c:1d:86:34:1b:6f,-67,umd,-76.94618608,38.99310011,3,[ESS],,-5765
1551203256000,3c:08:f6:82:c2:2e,-89,eduroam,-76.94618608,38.99310011,3,[WPA2-EAP-CCMP][ESS],,-5180
1551203256000,3c:08:f6:a0:58:a3,-75,umd-util2,-76.94618608,38.99310011,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203256000,3c:08:f6:b4:fd:ab,-76,umd-guest,-76.94618608,38.99310011,3,[ESS],,-5805
1551203256000,fa:8f:ca:7c:74:6d,-84,Dorm TV.b,-76.94618608,38.99310011,3,[ESS],,62437
1551203259000,1c:1d:86:34:1b:6d,-69,umd-secure,-76.94612665,38.99310169,3,[WPA2-EAP-CCMP][ESS],,-5765
1551203259000,3c:08:f6:b4:fd:ac,-75,umd-util2,-76.94612665,38.99310169,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5805
1551203259000,3c:08:f6:b4:fd:af,-76,umd,-76.94612665,38.99310169,3,[ESS],,-5805
1551203261000,88:f0:31:91:cd:ad,-79,umd-secure,-76.94608514,38.9931047,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203262000,80:e0:1d:7b:ed:52,-71,umd-secure,-76.9460655,38.99310777,3,[WPA2-EAP-CCMP][ESS],,62437
1551203264000,3c:08:f6:82:c2:c4,-75,umd-guest,-76.94601919,38.9931114,3,[ESS],,112462
1551203264000,88:f0:31:ab:62:81,-75,eduroam,-76.94601919,38.9931114,3,[WPA2-EAP-CCMP][ESS],,112462
1551203264000,88:f0:31:ab:62:84,-76,umd-guest,-76.94601919,38.9931114,3,[ESS],,112462
1551203264000,88:f0:31:ab:62:8b,-80,umd-guest,-76.94601919,38.9931114,3,[ESS],,-5320
1551203264000,88:f0:31:ab:62:8d,-78,umd-secure,-76.94601919,38.9931114,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203264000,88:f0:31:ab:62:8f,-80,umd,-76.94601919,38.9931114,3,[ESS],,-5320
1551203266000,3c:08:f6:a0:58:a2,-71,umd-secure,-76.94597712,38.9931133,3,[WPA2-EAP-CCMP][ESS],,112462
1551203266000,3c:08:f6:a0:58:ab,-86,umd-guest,-76.94597712,38.9931133,3,[ESS],,-5280
1551203266000,3c:08:f6:a0:58:af,-85,umd,-76.94597712,38.9931133,3,[ESS],,-5280
1551203269000,1c:1d:86:34:1b:6e,-77,eduroam,-76.94592849,38.99311374,3,[WPA2-EAP-CCMP][ESS],,-5765
1551203269000,3c:08:f6:82:c2:24,-79,umd-guest,-76.94592849,38.99311374,3,[ESS],,112462
1551203269000,3c:08:f6:9a:d8:12,-76,umd-secure,-76.94592849,38.99311374,3,[WPA2-EAP-CCMP][ESS],,112462
1551203269000,3c:08:f6:a0:58:ad,-86,umd-secure,-76.94592849,38.99311374,3,[WPA2-EAP-CCMP][ESS],,-5280
1551203269000,80:e0:1d:7b:ed:53,-71,umd-util2,-76.94592849,38.99311374,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551203272000,3c:08:f6:82:c2:c3,-81,umd-util2,-76.94587272,38.99311917,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203272000,dc:a5:f4:b8:f1:a4,-59,umd-guest,-76.94587272,38.99311917,3,[ESS],,12412
1551203275000,3c:08:f6:82:c2:c0,-81,umd,-76.94581614,38.99313365,3,[ESS],,112462
1551203275000,3c:08:f6:82:c2:c2,-82,umd-secure,-76.94581614,38.99313365,3,[WPA2-EAP-CCMP][ESS],,112462
1551203275000,dc:a5:f4:b8:f1:a1,-60,eduroam,-76.94581614,38.99313365,3,[WPA2-EAP-CCMP][ESS],,12412
1551203275000,dc:a5:f4:b8:f1:a2,-60,umd-secure,-76.94581614,38.99313365,3,[WPA2-EAP-CCMP][ESS],,12412
1551203275000,dc:a5:f4:b8:f1:a3,-60,umd-util2,-76.94581614,38.99313365,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551203276000,00:81:c4:1e:63:9b,-90,umd-guest,-76.94579426,38.99313829,3,[ESS],,-5180
1551203276000,1c:1d:86:34:06:6d,-87,umd-secure,-76.94579426,38.99313829,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203276000,3c:08:f6:82:c2:2c,-90,umd-util2,-76.94579426,38.99313829,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1551203276000,7c:95:f3:8a:05:6f,-89,umd,-76.94579426,38.99313829,3,[ESS],,-5785
1551203276000,7c:95:f3:8a:5e:af,-73,umd,-76.94579426,38.99313829,3,[ESS],,-5825
1551203276000,88:f0:31:91:cd:ae,-85,eduroam,-76.94579426,38.99313829,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203276000,dc:a5:f4:b8:f1:ac,-48,umd-util2,-76.94579426,38.99313829,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551203279000,1c:1d:86:34:0b:00,-77,umd,-76.94573225,38.99313766,3,[ESS],,12412
1551203279000,3c:08:f6:ca:a6:c0,-87,umd,-76.94573225,38.99313766,3,[ESS],,12412
1551203279000,3c:08:f6:ca:cd:61,-85,eduroam,-76.94573225,38.99313766,3,[WPA2-EAP-CCMP][ESS],,62437
1551203280000,3c:08:f6:82:c2:22,-78,umd-secure,-76.94571039,38.99313556,3,[WPA2-EAP-CCMP][ESS],,112462
1551203280000,3c:08:f6:82:c2:c1,-80,eduroam,-76.94571039,38.99313556,3,[WPA2-EAP-CCMP][ESS],,112462
1551203280000,3c:08:f6:a0:58:ac,-87,umd-util2,-76.94571039,38.99313556,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1551203280000,64:d8:14:72:08:30,-80,umd,-76.94571039,38.99313556,3,[ESS],,112462
1551203280000,64:d8:14:72:08:31,-79,eduroam,-76.94571039,38.99313556,3,[WPA2-EAP-CCMP][ESS],,112462
1551203280000,64:d8:14:72:08:33,-78,umd-util2,-76.94571039,38.99313556,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203280000,64:d8:14:72:08:34,-80,umd-guest,-76.94571039,38.99313556,3,[ESS],,112462
1551203280000,80:ce:62:dc:1f:19,-68,DIRECT-18-HP OfficeJet 4650,-76.94571039,38.99313556,3,[WPA2-PSK-CCMP][ESS][WPS],,12412
1551203281000,3c:08:f6:82:c2:21,-77,eduroam,-76.94569048,38.99313287,3,[WPA2-EAP-CCMP][ESS],,112462
1551203281000,dc:a5:f4:b8:f1:af,-48,umd,-76.94569048,38.99313287,3,[ESS],,-5745
1551203282000,7c:95:f3:8a:5e:a1,-72,eduroam,-76.94567321,38.99313028,3,[WPA2-EAP-CCMP][ESS],,62437
1551203282000,7c:95:f3:8a:5e:a2,-72,umd-secure,-76.94567321,38.99313028,3,[WPA2-EAP-CCMP][ESS],,62437
1551203283000,7c:95:f3:8a:5e:a0,-72,umd,-76.94565341,38.99312837,3,[ESS],,62437
1551203283000,dc:a5:f4:b8:f1:ab,-48,umd-guest,-76.94565341,38.99312837,3,[ESS],,-5745
1551203283000,dc:a5:f4:b8:f1:ae,-48,eduroam,-76.94565341,38.99312837,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203285000,10:bd:18:c6:d2:7e,-86,eduroam,-76.94561222,38.99312638,3,[WPA2-EAP-CCMP][ESS],,-5785
1551203285000,1c:1d:86:34:1a:ef,-89,umd,-76.94561222,38.99312638,3,[ESS],,-5785
1551203285000,3c:08:f6:82:cb:dc,-88,umd-util2,-76.94561222,38.99312638,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1551203285000,3c:08:f6:a0:65:2b,-85,umd-guest,-76.94561222,38.99312638,3,[ESS],,-5320
1551203285000,3c:08:f6:a0:65:2d,-85,umd-secure,-76.94561222,38.99312638,3,[WPA2-EAP-CCMP][ESS],,-5320
1551203285000,3c:08:f6:a0:65:2f,-85,umd,-76.94561222,38.99312638,3,[ESS],,-5320
1551203285000,64:d8:14:72:08:3e,-82,eduroam,-76.94561222,38.99312638,3,[WPA2-EAP-CCMP][ESS],,-5700
1551203285000,7c:95:f3:8a:5a:6f,-83,umd,-76.94561222,38.99312638,3,[ESS],,-5765
1551203287000,00:81:c4:1e:63:93,-86,umd-util2,-76.94557655,38.99313645,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203287000,28:c6:8e:70:78:f4,-89,NETGEAR26-5G,-76.94557655,38.99313645,3,[WPA2-PSK-CCMP][ESS][WPS],,-5765
1551203287000,3c:08:f6:a0:69:2f,-89,umd,-76.94557655,38.99313645,3,[ESS],,-5260
1551203287000,3c:08:f6:ca:a6:c3,-84,umd-util2,-76.94557655,38.99313645,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551203287000,3c:08:f6:ca:cd:6f,-84,umd,-76.94557655,38.99313645,3,[ESS],,-5320
1551203287000,7c:95:f3:8a:05:6b,-88,umd-guest,-76.94557655,38.99313645,3,[ESS],,-5785
1551203287000,7c:95:f3:8a:5c:8b,-84,umd-guest,-76.94557655,38.99313645,3,[ESS],,-5745
1551203288000,3c:08:f6:82:c2:23,-78,umd-util2,-76.94555648,38.99314002,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203290000,3c:08:f6:82:cb:d1,-83,eduroam,-76.94552435,38.9931411,3,[WPA2-EAP-CCMP][ESS],,12412
1551203290000,3c:08:f6:a0:69:2c,-88,umd-util2,-76.94552435,38.9931411,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1551203290000,7c:95:f3:8a:5c:8e,-83,eduroam,-76.94552435,38.9931411,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203293000,00:81:c4:41:00:40,-86,umd,-76.9454681,38.99314268,3,[ESS],,112462
1551203293000,18:33:9d:71:ff:43,-82,umd-util2,-76.9454681,38.99314268,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203293000,1c:1d:86:34:05:80,-80,umd,-76.9454681,38.99314268,3,[ESS],,112462
1551203293000,3c:08:f6:82:be:a0,-81,umd,-76.9454681,38.99314268,3,[ESS],,112462
1551203293000,3c:08:f6:a0:69:24,-87,umd-guest,-76.9454681,38.99314268,3,[ESS],,112462
1551203293000,3c:08:f6:a0:69:2b,-90,umd-guest,-76.9454681,38.99314268,3,[ESS],,-5260
1551203293000,40:b0:34:90:6b:19,-88,DIRECT-17-HP OfficeJet 4650,-76.9454681,38.99314268,3,[WPA2-PSK-CCMP][ESS][WPS],,62437
1551203293000,a8:0c:0d:e8:82:41,-79,eduroam,-76.9454681,38.99314268,3,[WPA2-EAP-CCMP][ESS],,112462
1551203297000,1c:1d:86:34:05:83,-79,umd-util2,-76.94539918,38.99312171,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203297000,1c:1d:86:34:05:84,-81,umd-guest,-76.94539918,38.99312171,3,[ESS],,112462
1551203297000,28:92:4a:bf:b6:49,-89,HP-Print-49-Officejet Pro 8600,-76.94539918,38.99312171,3,[ESS],,62437
1551203297000,3c:08:f6:82:be:a3,-81,umd-util2,-76.94539918,38.99312171,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203297000,3c:08:f6:a0:69:20,-87,umd,-76.94539918,38.99312171,3,[ESS],,112462
1551203297000,78:72:5d:95:c6:04,-86,umd-guest,-76.94539918,38.99312171,3,[ESS],,62437
1551203297000,7c:95:f3:8a:5c:82,-85,umd-secure,-76.94539918,38.99312171,3,[WPA2-EAP-CCMP][ESS],,112462
1551203300000,00:81:c4:41:00:41,-86,eduroam,-76.94534416,38.99311924,4,[WPA2-EAP-CCMP][ESS],,112462
1551203300000,00:f6:63:d9:c2:90,-83,umd,-76.94534416,38.99311924,4,[ESS],,112462
1551203300000,00:f6:63:d9:c2:92,-81,umd-secure,-76.94534416,38.99311924,4,[WPA2-EAP-CCMP][ESS],,112462
1551203300000,3c:08:f6:82:be:a1,-81,eduroam,-76.94534416,38.99311924,4,[WPA2-EAP-CCMP][ESS],,112462
1551203300000,3c:08:f6:82:be:a4,-81,umd-guest,-76.94534416,38.99311924,4,[ESS],,112462
1551203300000,3c:08:f6:82:cb:ce,-89,eduroam,-76.94534416,38.99311924,4,[WPA2-EAP-CCMP][ESS],,-5320
1551203300000,3c:08:f6:a0:69:21,-86,eduroam,-76.94534416,38.99311924,4,[WPA2-EAP-CCMP][ESS],,112462
1551203300000,3c:08:f6:b5:1b:c3,-87,umd-util2,-76.94534416,38.99311924,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1551203300000,78:72:5d:94:f3:e4,-81,umd-guest,-76.94534416,38.99311924,4,[ESS],,112462
1551203300000,7c:95:f3:8a:5c:84,-87,umd-guest,-76.94534416,38.99311924,4,[ESS],,112462
1551203300000,7c:95:f3:8a:5c:8c,-87,umd-util2,-76.94534416,38.99311924,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551203302000,3c:08:f6:82:cb:c1,-84,eduroam,-76.94528985,38.9931189,3,[WPA2-EAP-CCMP][ESS],,62437
1551203302000,a0:93:51:68:8c:4b,-87,umd-guest,-76.94528985,38.9931189,3,[WPA2-PSK-CCMP][ESS],,-5320
1551203302000,a0:93:51:68:8c:4c,-88,umd-util2,-76.94528985,38.9931189,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551203302000,b6:b6:86:98:9c:29,-86,DIRECT-29-HP ENVY 5000 series,-76.94528985,38.9931189,3,[WPA2-PSK-CCMP][ESS][WPS],,112462
1551203303000,3c:08:f6:82:be:a2,-82,umd-secure,-76.94526384,38.99312198,3,[WPA2-EAP-CCMP][ESS],,112462
1551203303000,3c:08:f6:82:cb:c4,-85,umd-guest,-76.94526384,38.99312198,3,[ESS],,62437
1551203303000,3c:08:f6:ca:cd:6c,-86,umd-util2,-76.94526384,38.99312198,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1551203303000,a0:93:51:68:8c:41,-75,eduroam,-76.94526384,38.99312198,3,[WPA2-EAP-CCMP][ESS],,62437
1551203303000,a0:93:51:68:8c:43,-74,umd-util2,-76.94526384,38.99312198,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551203303000,b4:b6:86:72:50:c6,-86,DIRECT-C5-HP OfficeJet 3830,-76.94526384,38.99312198,3,[WPA2-PSK-CCMP][ESS][WPS],,112462
1551203304000,00:f6:63:ec:67:74,-88,umd-guest,-76.94524079,38.9931264,3,[ESS],,62437
1551203304000,3c:08:f6:82:cb:c3,-84,umd-util2,-76.94524079,38.9931264,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551203304000,a8:0c:0d:e8:83:50,-83,umd,-76.94524079,38.9931264,3,[ESS],,112462
1551203308000,7c:95:f3:8a:5c:8d,-83,umd-secure,-76.94516707,38.99312572,3,[WPA2-EAP-CCMP][ESS],,-5745
1551203308000,a0:93:51:68:8c:44,-76,umd-guest,-76.94516707,38.99312572,3,[WPA2-PSK-CCMP][ESS],,62437
1551203310000,00:23:69:55:b2:b7,-87,Crestron Touchpanel,-76.94518825,38.99314765,5,[WEP][ESS],,62437
1551203310000,00:81:c4:14:46:72,-81,umd-secure,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,112462
1551203310000,00:f6:63:ec:67:71,-76,eduroam,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,62437
1551203310000,10:bd:18:5e:3b:b0,-69,umd,-76.94518825,38.99314765,5,[ESS],,62437
1551203310000,10:bd:18:5e:3b:b1,-69,eduroam,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,62437
1551203310000,10:bd:18:5e:3b:b2,-65,umd-secure,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,62437
1551203310000,10:bd:18:5e:3b:b3,-68,umd-util2,-76.94518825,38.99314765,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1551203310000,10:bd:18:5e:3b:b4,-68,umd-guest,-76.94518825,38.99314765,5,[ESS],,62437
1551203310000,10:bd:18:5e:3b:bb,-65,umd-guest,-76.94518825,38.99314765,5,[ESS],,-5745
1551203310000,10:bd:18:5e:3b:bc,-64,umd-util2,-76.94518825,38.99314765,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551203310000,10:bd:18:5e:3b:bd,-59,umd-secure,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,-5745
1551203310000,10:bd:18:5e:3b:be,-63,eduroam,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,-5745
1551203310000,10:bd:18:5e:3b:bf,-64,umd,-76.94518825,38.99314765,5,[ESS],,-5745
1551203310000,18:33:9d:71:ff:40,-71,umd,-76.94518825,38.99314765,5,[ESS],,112462
1551203310000,18:33:9d:71:ff:41,-70,eduroam,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,112462
1551203310000,18:33:9d:71:ff:42,-70,umd-secure,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,112462
1551203310000,18:33:9d:71:ff:43,-70,umd-util2,-76.94518825,38.99314765,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1551203310000,18:33:9d:71:ff:44,-71,umd-guest,-76.94518825,38.99314765,5,[ESS],,112462
1551203310000,18:33:9d:71:ff:4b,-58,umd-guest,-76.94518825,38.99314765,5,[ESS],,-5745
1551203310000,18:33:9d:71:ff:4c,-59,umd-util2,-76.94518825,38.99314765,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1551203310000,18:33:9d:71:ff:4d,-59,umd-secure,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,-5745
1551203310000,18:33:9d:71:ff:4e,-61,eduroam,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,-5745
1551203310000,18:33:9d:71:ff:4f,-60,umd,-76.94518825,38.99314765,5,[ESS],,-5745
1551203310000,1c:1d:86:34:0b:00,-67,umd,-76.94518825,38.99314765,5,[ESS],,12412
1551203310000,1c:1d:86:34:0b:01,-67,eduroam,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,12412
1551203310000,1c:1d:86:34:0b:04,-67,umd-guest,-76.94518825,38.99314765,5,[ESS],,12412
1551203310000,1c:1d:86:34:0b:0d,-60,umd-secure,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,-5745
1551203310000,1c:1d:86:34:0b:0e,-60,eduroam,-76.94518825,38.99314765,5,[WPA2-EAP-CCMP][ESS],,-5745
1551203310000,1c:f2:9a:ec:4f:67,-88,Network 89,-76.94518825,38.99314765,5,[WPA2-PSK-CCMP][ESS],,-5180
1551203310000,28:92:4a:bf:b6:49,-83,HP-Print-49-Officejet Pro 8600,-76.94518825,38.99314765,5,[ESS],,62437
